source_format,target_country,issue_date,currency,subtotal,tax_rate,tax_amount,total_amount,seller_vat,buyer_vat,payment_reference,delivery_date,target_format,syntax,line_item_structure,supports_credit_note,max_line_items,expected_tax,tax_difference,currency_supported,line_item_count,total_quantity,avg_item_price,has_negative_price,seller_vat_missing,buyer_vat_missing,payment_reference_missing,delivery_date_missing,missing_required_count
0,0,0,0,48587.36,0.07,3401.12,51988.48,0,0,0,0,1,1,1,True,999,3401.12,0.0,0,7,315,839.4557142857144,0,0,1,0,0,1
0,0,0,0,10553.99,0.1,1055.4,11609.39,0,0,0,0,1,1,1,True,999,1055.4,0.0,0,5,262,75.362,0,0,0,0,0,0
0,2,0,0,235083.15,0.21,49367.46,284450.61,0,0,0,0,5,0,0,False,200,49367.46,0.0,0,3,139,2693.263333333334,0,0,0,0,0,0
0,2,0,0,5343.01,0.13,694.59,6037.6,0,0,0,0,5,0,0,False,200,694.59,0.0,0,8,409,12.33,0,0,0,0,0,0
0,2,0,0,5075.9,0.07,355.31,5431.21,0,0,0,0,5,0,0,False,200,355.31,0.0,0,2,100,69.58,0,0,0,0,0,0
0,1,0,0,234829.41,0.21,49314.18,284143.59,0,0,0,0,2,1,1,True,500,49314.18,0.0,0,3,205,951.5533333333333,0,0,0,0,0,0
0,2,0,0,148399.81,0.19,28195.96,176595.77,0,0,0,0,5,0,0,False,200,28195.96,0.0,0,10,612,203.71200000000002,0,0,0,0,0,0
0,1,0,0,53796.44,0.09,4841.68,58638.12,0,0,0,0,2,1,1,True,500,4841.68,0.0,0,7,268,532.0114285714286,0,0,0,0,0,0
0,5,0,3,20842.52,0.07,1458.98,22301.5,0,0,0,0,7,1,1,True,100,1458.98,0.0,0,4,121,3304.67,0,0,0,0,0,0
0,2,0,0,63689.81,0.1,6368.98,70058.79,0,0,0,0,5,0,0,False,200,6368.98,0.0,0,2,89,1115.6100000000001,0,0,0,0,0,0
0,2,0,0,77655.66,0.19,14754.58,92410.24,0,0,0,0,5,0,0,False,200,14754.58,0.0,0,10,510,129.51500000000001,0,0,0,0,0,0
0,4,0,0,40954.94,0.1,4095.49,45050.43,0,0,0,0,8,1,1,True,500,4095.49,0.0,0,6,240,342.91333333333336,0,0,0,0,0,0
0,0,0,0,39367.56,0.19,7479.84,46847.4,0,0,0,0,1,1,1,True,999,7479.84,0.0,0,4,168,3204.7799999999997,0,0,0,0,0,0
0,0,0,0,544.6,0.19,103.47,648.07,0,0,0,0,1,1,1,True,999,103.47,0.0,0,2,38,13.58,0,0,0,0,0,0
0,0,0,0,10323.05,0.21,2023.77,12346.82,0,0,0,0,1,1,1,True,999,2167.84,144.07,0,5,197,92.02799999999999,0,0,0,0,0,0
0,1,0,0,243081.28,0.09,21877.32,264958.6,0,0,0,0,2,1,1,True,500,21877.32,0.0,0,3,225,1039.1333333333334,0,0,0,0,0,0
0,4,0,0,82.36,0.07,5.77,88.13,0,0,0,0,8,1,1,True,500,5.77,0.0,0,1,58,1.42,0,0,0,0,0,0
0,2,0,0,36405.28,0.19,6917.0,43322.28,0,0,0,0,5,0,0,False,200,6917.0,0.0,0,8,441,71.41,0,0,0,0,0,0
0,4,0,0,36482.66,0.07,2553.79,39036.45,0,0,0,0,8,1,1,True,500,2553.79,0.0,0,6,167,3156.286666666667,0,0,0,0,0,0
0,0,0,0,25984.61,0.1,2598.46,28583.07,0,0,0,0,1,1,1,True,999,2598.46,0.0,0,21,952,352.9690476190476,0,0,0,0,0,0
0,1,0,0,14927.6,0.0,0.0,14927.6,0,0,0,0,2,1,1,True,500,0.0,0.0,0,2,80,153.38,0,0,0,0,0,0
0,1,0,0,190662.59,0.13,24786.14,215448.73,0,0,0,0,2,1,1,True,500,24786.14,0.0,0,11,482,4527.472727272728,0,0,0,0,0,0
0,0,0,0,175388.23,0.21,36831.53,212219.76,0,0,0,0,1,1,1,True,999,36831.53,0.0,0,2,60,28176.835,0,0,0,0,0,0
0,5,0,3,218107.04,0.07,15267.49,233374.53,0,0,0,0,7,1,1,True,100,15267.49,0.0,0,2,115,1540.99,0,0,0,0,0,0
0,2,0,0,169828.57,0.19,32267.43,202096.0,0,0,0,0,5,0,0,False,200,32267.43,0.0,0,3,177,1407.3133333333335,0,0,0,0,0,0
0,5,0,3,228758.73,0.2,45751.75,274510.48,0,0,0,0,7,1,1,True,100,45751.75,0.0,0,5,166,1133.28,0,0,0,0,0,0
0,3,0,2,3715.75,0.09,334.42,4050.17,0,0,0,0,6,1,0,False,100,334.42,0.0,0,1,89,41.75,0,0,0,0,0,0
0,2,0,0,155134.01,0.19,29475.46,184609.47,0,0,0,0,5,0,0,False,200,29475.46,0.0,0,3,170,916.1666666666666,0,0,0,0,0,0
0,2,0,0,177904.92,0.09,16011.44,193916.36,0,0,0,0,5,0,0,False,200,16011.44,0.0,0,5,221,849.6899999999999,0,0,0,0,0,0
0,4,0,0,152449.36,0.1,15244.94,167694.3,0,0,0,0,8,1,1,True,500,15244.94,0.0,0,14,409,3982.3542857142857,0,0,0,0,0,0
0,2,0,0,21677.6,0.07,1517.43,23195.03,0,0,0,0,5,0,0,False,200,1517.43,0.0,0,2,140,136.16,0,0,0,0,0,0
0,0,0,0,2735.64,0.09,251.17,2986.81,0,0,0,0,1,1,1,True,999,246.21,4.96,0,1,27,101.32,0,0,0,0,0,0
0,1,0,0,53960.93,0.2,10792.19,64753.12,0,0,0,0,2,1,1,True,500,10792.19,0.0,0,2,2,26980.465,0,0,0,0,0,0
0,1,0,0,119069.98,0.2,23814.0,142883.98,0,0,0,0,2,1,1,True,500,23814.0,0.0,0,3,208,789.41,0,0,0,0,0,0
0,2,0,0,116.16,0.19,22.07,138.23,0,0,0,0,5,0,0,False,200,22.07,0.0,0,1,12,9.68,0,0,0,0,1,1
0,0,0,0,98356.85,0.19,18687.8,117044.65,0,0,0,0,1,1,1,True,999,18687.8,0.0,0,9,468,4054.5011111111107,0,0,0,0,0,0
0,2,0,0,3940.8,0.07,275.86,4216.66,0,0,0,0,5,0,0,False,200,275.86,0.0,0,5,401,10.046,0,0,0,0,0,0
0,2,0,0,8857.29,0.19,1682.89,10540.18,0,0,0,0,5,0,0,False,200,1682.89,0.0,0,3,160,53.46,0,0,0,0,0,0
0,0,0,0,120784.3,0.21,25364.7,146149.0,0,0,0,0,1,1,1,True,999,25364.7,0.0,0,10,321,2713.834,0,0,1,0,0,1
0,4,0,0,12362.18,0.12,1483.46,13845.64,0,0,0,0,8,1,1,True,500,1483.46,0.0,0,3,186,73.55,0,0,0,0,0,0
0,1,0,0,48107.11,0.12,5772.85,53879.96,0,0,0,0,2,1,1,True,500,5772.85,0.0,0,3,90,9555.656666666668,0,0,0,0,0,0
0,5,0,3,12168.47,0.0,0.0,12168.47,0,0,0,0,7,1,1,True,100,0.0,0.0,0,3,118,87.04,0,0,0,0,0,0
0,4,0,0,139529.24,0.1,13952.92,153482.16,0,0,0,0,8,1,1,True,500,13952.92,0.0,0,8,229,516.75,0,0,0,0,0,0
0,1,0,0,120928.0,0.22,26604.16,147532.16,0,0,0,0,2,1,1,True,500,26604.16,0.0,0,2,190,609.76,0,0,0,0,0,0
0,2,0,3,133367.97,0.19,25339.91,158707.88,0,0,0,0,5,0,0,False,200,25339.91,0.0,0,3,99,2026.2700000000002,0,0,0,0,0,0
0,2,0,0,66522.73,0.25,16630.68,83153.41,0,0,0,0,5,0,0,False,200,16630.68,0.0,0,10,420,161.599,0,0,0,0,0,0
0,2,0,0,69692.43,0.255,17771.57,87464.0,0,0,0,0,5,0,0,False,200,17771.57,0.0,0,15,648,115.86733333333333,0,0,0,0,0,0
0,2,0,0,55477.92,0.255,14146.87,69624.79,0,0,0,0,5,0,0,False,200,14146.87,0.0,0,2,101,365.15999999999997,0,0,0,0,0,0
0,4,0,0,15698.43,0.07,1098.89,16797.32,0,0,0,0,8,1,1,True,500,1098.89,0.0,0,9,322,1202.368888888889,0,0,0,0,0,0
0,0,0,0,9172.11,0.21,2048.81,11220.92,0,0,0,0,1,1,1,True,999,1926.14,122.67,0,5,75,614.412,0,0,0,0,0,0
0,2,0,0,26267.29,0.07,1838.71,28106.0,0,0,0,0,5,0,0,False,200,1838.71,0.0,0,10,461,61.306999999999995,0,0,0,0,0,0
0,4,0,0,184159.68,0.14,28777.92,212937.6,0,0,0,0,8,1,1,True,500,25782.36,2995.56,0,14,641,4026.4314285714286,0,0,0,0,0,0
0,2,0,0,25413.95,0.19,4828.65,30242.6,0,0,0,0,5,0,0,False,200,4828.65,0.0,0,5,215,190.796,0,0,0,0,0,0
0,1,0,0,11850.09,0.04,474.0,12324.09,0,0,0,0,2,1,1,True,500,474.0,0.0,0,13,622,244.6376923076923,0,0,0,0,0,0
0,4,0,0,106390.52,0.07,7447.34,113837.86,0,0,0,0,8,1,1,True,500,7447.34,0.0,0,10,353,367.692,0,0,0,0,0,0
0,4,0,0,164247.85,0.19,31207.09,195454.94,0,0,0,0,8,1,1,True,500,31207.09,0.0,0,7,285,2995.058571428571,0,0,0,0,0,0
0,4,0,0,2841.87,0.15,426.28,3268.15,0,0,0,0,8,1,1,True,500,426.28,0.0,0,5,286,13.768,0,0,0,0,0,1
0,2,0,0,12898.02,0.19,2450.62,15348.64,0,0,0,0,5,0,0,False,200,2450.62,0.0,0,3,189,63.25666666666667,0,0,0,0,0,0
0,4,0,0,122348.64,0.1,12234.86,134583.5,0,0,0,0,8,1,1,True,500,12234.86,0.0,0,13,585,398.1630769230769,0,0,0,0,0,0
0,4,0,0,201394.37,0.19,38264.93,239659.3,0,0,0,0,8,1,1,True,500,38264.93,0.0,0,10,373,7841.187,0,0,0,0,0,0
0,4,0,0,200256.75,0.19,38048.78,238305.53,0,0,0,0,8,1,1,True,500,38048.78,0.0,0,3,198,881.0966666666667,0,0,0,0,0,0
0,0,0,0,73784.93,0.07,5164.95,78949.88,0,0,0,0,1,1,1,True,999,5164.95,0.0,0,10,290,4765.592,0,0,0,0,0,0
0,1,0,0,9604.1,0.21,2016.86,11620.96,0,0,0,0,2,1,1,True,500,2016.86,0.0,0,5,137,564.274,0,0,0,0,0,1
0,4,0,0,102730.78,0.13,13355.0,116085.78,0,0,0,0,8,1,1,True,500,13355.0,0.0,0,5,131,6697.7919999999995,0,0,0,0,0,0
0,3,0,2,11500.9,0.0,-1.0,11499.9,0,0,0,0,6,1,0,False,100,0.0,1.0,0,2,45,177.62,0,0,0,0,0,0
0,1,0,0,59750.46,0.21,12547.6,72298.06,0,0,0,0,2,1,1,True,500,12547.6,0.0,0,2,87,1112.865,0,0,0,0,0,0
0,4,0,0,1463.92,0.07,102.47,1566.39,0,0,0,0,8,1,1,True,500,102.47,0.0,0,2,107,21.61,0,0,0,0,0,0
0,2,0,0,239155.87,0.19,45439.62,284595.49,0,0,0,0,5,0,0,False,200,45439.62,0.0,0,10,347,610.6020000000001,0,0,0,0,0,0
0,2,0,0,101233.07,0.19,19234.28,120467.35,0,0,0,0,5,0,0,False,200,19234.28,0.0,0,10,501,189.51500000000001,0,0,0,0,0,0
0,2,0,0,6824.98,0.07,477.75,7302.73,0,0,0,0,5,0,0,False,200,477.75,0.0,0,5,240,36.116,0,0,0,0,0,0
0,4,0,0,85507.13,0.07,5985.5,91492.63,0,0,0,0,8,1,1,True,500,5985.5,0.0,0,8,225,6352.665,0,0,0,0,0,0
0,0,0,0,503.47,0.19,95.66,599.13,0,0,0,0,1,1,1,True,999,95.66,0.0,0,2,76,6.6850000000000005,0,0,0,0,0,0
0,5,0,3,2290.81,0.06,137.45,2428.26,0,0,0,0,7,1,1,True,100,137.45,0.0,0,5,272,7.164,0,0,0,0,0,0
0,4,0,0,2690.76,0.07,188.35,2879.11,0,0,0,0,8,1,1,True,500,188.35,0.0,0,2,72,43.415,0,0,0,0,0,0
0,4,0,0,1805.92,0.07,126.41,1932.33,0,0,0,0,8,1,1,True,500,126.41,0.0,0,2,54,812.48,0,0,0,0,0,0
0,0,0,0,20813.78,0.09,1873.24,22687.02,0,0,0,0,1,1,1,True,999,1873.24,0.0,0,5,93,2752.26,0,0,0,0,0,0
0,5,0,3,9696.39,0.06,565.37,10261.76,0,0,0,0,7,1,1,True,100,581.78,16.41,0,7,297,81.42285714285715,0,0,0,0,1,1
0,0,0,0,248198.53,0.2,49639.71,297838.24,0,0,0,0,1,1,1,True,999,49639.71,0.0,0,13,633,6392.334615384616,0,0,0,0,0,0
0,0,0,0,5242.93,0.0,0.0,5242.93,0,0,0,0,1,1,1,True,999,0.0,0.0,0,6,168,371.4016666666667,0,0,0,0,0,0
0,0,0,0,222878.5,0.055,12258.32,235136.82,0,0,0,0,1,1,1,True,999,12258.32,0.0,0,5,188,18807.108,0,0,0,0,0,0
0,3,0,2,103860.62,0.09,9347.46,113208.08,0,0,0,0,6,1,0,False,100,9347.46,0.0,0,3,169,595.49,0,0,0,0,0,0
0,0,0,0,3379.8,0.055,185.89,3565.69,0,0,0,0,1,1,1,True,999,185.89,0.0,0,5,361,9.256,0,0,0,0,0,0
0,0,0,0,11175.27,0.09,1005.77,12181.04,0,0,0,0,1,1,1,True,999,1005.77,0.0,0,3,189,74.71666666666667,0,0,0,0,0,0
0,5,0,3,115207.62,0.1,11520.76,126728.38,0,0,0,0,7,1,1,True,100,11520.76,0.0,0,4,58,17249.695,0,0,0,0,0,0
0,1,0,0,41534.8,0.1,4153.48,45688.28,0,0,0,0,2,1,1,True,500,4153.48,0.0,0,10,414,1418.95,0,0,0,0,0,0
0,4,0,0,206953.45,0.07,14486.74,221440.19,0,0,0,0,8,1,1,True,500,14486.74,0.0,0,17,853,3363.7458823529414,0,0,0,0,0,0
0,4,0,0,160500.33,0.19,30495.06,190995.39,0,0,0,0,8,1,1,True,500,30495.06,0.0,0,2,35,48311.115,0,0,0,0,0,0
0,2,0,0,126353.5,0.07,8844.75,135198.25,0,0,0,0,5,0,0,False,200,8844.75,0.0,0,8,426,268.70125,0,0,0,0,0,0
0,0,0,0,233918.11,0.21,49122.8,283040.91,0,0,0,0,1,1,1,True,999,49122.8,0.0,0,33,1062,1578.1421212121213,0,0,0,0,0,0
0,3,0,2,56063.76,0.0,0.0,56063.76,0,0,0,0,6,1,0,False,100,0.0,0.0,0,8,558,79.3425,0,0,0,0,0,0
0,2,0,0,235382.87,0.2,47076.57,282459.44,0,0,0,0,5,0,0,False,200,47076.57,0.0,0,20,1084,223.885,0,0,0,0,0,0
0,4,0,0,5486.44,0.22,1207.02,6693.46,0,0,0,0,8,1,1,True,500,1207.02,0.0,0,1,19,288.76,0,0,0,0,0,0
0,1,0,0,234795.06,0.2,46959.01,281754.07,0,0,0,0,2,1,1,True,500,46959.01,0.0,0,3,264,922.73,0,0,0,0,0,0
0,1,0,0,85998.41,0.09,7739.86,93738.27,0,0,0,0,2,1,1,True,500,7739.86,0.0,0,8,399,202.44375000000002,0,0,0,0,0,0
0,4,0,0,28441.05,0.081,2303.73,30744.78,0,0,0,0,8,1,1,True,500,2303.73,0.0,0,2,2,14220.525,0,0,0,0,0,0
0,0,0,0,57681.75,0.09,5191.36,62873.11,0,0,0,0,1,1,1,True,999,5191.36,0.0,0,7,311,569.1771428571429,0,0,0,0,0,0
0,4,0,0,145423.71,0.19,27630.5,173054.21,0,0,0,0,8,1,1,True,500,27630.5,0.0,0,4,140,34324.5275,0,0,1,0,0,1
0,2,0,0,510.76,0.19,97.04,607.8,0,0,0,0,5,0,0,False,200,97.04,0.0,0,2,79,7.69,0,0,0,0,0,0
0,1,0,0,6808.66,0.055,374.48,7183.14,0,0,0,0,2,1,1,True,500,374.48,0.0,0,2,114,55.39,0,0,0,0,0,0
0,4,0,0,148678.43,0.055,8177.31,156855.74,0,0,0,0,8,1,1,True,500,8177.31,0.0,0,2,101,1252.17,0,0,0,0,0,0
0,1,0,0,10191.8,0.06,574.03,10765.83,0,0,0,0,2,1,1,True,500,611.51,37.48,0,3,118,124.52666666666666,0,0,0,0,0,1
0,1,0,0,6885.93,0.21,1446.05,8331.98,0,0,0,0,2,1,1,True,500,1446.05,0.0,0,2,111,38.695,0,0,0,0,0,0
0,0,0,0,77024.95,0.07,5391.75,82416.7,0,0,0,0,1,1,1,True,999,5391.75,0.0,0,2,183,416.65,0,0,0,0,0,0
0,1,0,0,50011.4,0.04,2000.46,52011.86,0,0,0,0,2,1,1,True,500,2000.46,0.0,0,3,146,2523.423333333333,0,0,0,0,0,0
0,4,0,0,3532.57,0.255,900.81,4433.38,0,0,0,0,8,1,1,True,500,900.81,0.0,0,4,24,470.12,0,0,0,0,0,0
0,1,0,0,6720.94,0.09,604.88,7325.82,0,0,0,0,2,1,1,True,500,604.88,0.0,0,1,1,6720.94,0,0,0,0,0,0
0,1,0,0,153441.41,0.055,8439.28,161880.69,0,0,0,0,2,1,1,True,500,8439.28,0.0,0,2,32,53788.555,0,0,0,0,0,0
0,0,0,0,18446.53,0.09,1494.27,19940.8,0,0,0,0,1,1,1,True,999,1660.19,165.92,0,1,1,18446.53,0,0,0,0,0,0
0,4,0,0,41118.92,0.19,7812.59,48931.51,0,0,0,0,8,1,1,True,500,7812.59,0.0,0,5,210,161.98,0,0,0,0,0,0
0,0,0,0,176147.99,0.21,36991.08,213139.07,0,0,0,0,1,1,1,True,999,36991.08,0.0,0,13,487,6580.96,0,0,0,0,0,0
0,2,0,0,2748.3,0.09,247.35,2995.65,0,0,0,0,5,0,0,False,200,247.35,0.0,0,2,85,36.34,0,0,0,0,0,0
0,5,0,3,3358.18,0.07,235.07,3593.25,0,0,0,0,7,1,1,True,100,235.07,0.0,0,5,164,189.79000000000002,0,0,0,0,0,0
0,2,0,0,505.57,0.19,96.06,601.63,0,0,0,0,5,0,0,False,200,96.06,0.0,0,5,274,3.886,0,0,0,0,0,0
0,1,0,0,34094.28,0.1,3409.43,37503.71,0,0,0,0,2,1,1,True,500,3409.43,0.0,0,2,108,332.725,0,0,0,0,0,1
0,2,0,0,25549.48,0.22,5620.89,31170.37,0,0,0,0,5,0,0,False,200,5620.89,0.0,0,2,42,871.8600000000001,0,0,0,0,0,0
0,1,0,0,52314.93,0.055,2877.32,55192.25,0,0,0,0,2,1,1,True,500,2877.32,0.0,0,5,231,174.126,0,0,0,0,1,1
0,2,0,0,92306.97,0.07,6461.49,98768.46,0,0,0,0,5,0,0,False,200,6461.49,0.0,0,10,416,240.49900000000002,0,0,0,0,0,0
0,1,0,0,11797.92,0.1,1179.79,12977.71,0,0,0,0,2,1,1,True,500,1179.79,0.0,0,5,282,45.666000000000004,0,0,0,0,0,0
0,1,0,0,26287.47,0.04,1051.5,27338.97,0,0,0,0,2,1,1,True,500,1051.5,0.0,0,3,201,131.10999999999999,0,0,0,0,0,0
0,2,0,0,9065.62,0.21,1903.78,10969.4,0,0,0,0,5,0,0,False,200,1903.78,0.0,0,5,274,30.51,0,0,0,0,0,0
0,3,0,2,132685.97,0.0,0.0,132685.97,0,0,0,0,6,1,0,False,100,0.0,0.0,0,50,2409,56.4346,0,0,0,0,0,0
0,0,0,0,113562.2,0.09,10220.6,123782.8,0,0,0,0,1,1,1,True,999,10220.6,0.0,0,6,205,1521.8766666666668,0,0,0,0,0,0
0,1,0,0,198562.78,0.21,41698.18,240260.96,0,0,0,0,2,1,1,True,500,41698.18,0.0,0,2,71,93344.975,0,0,0,0,0,0
0,2,0,0,8897.86,0.19,1690.59,10588.45,0,0,0,0,5,0,0,False,200,1690.59,0.0,0,10,599,13.241,0,0,0,0,0,0
0,0,0,0,224611.99,0.07,15722.84,240334.83,0,0,0,0,1,1,1,True,999,15722.84,0.0,0,4,160,49007.4175,0,0,0,0,0,0
0,1,0,0,21255.31,0.21,4463.62,25718.93,0,0,0,0,2,1,1,True,500,4463.62,0.0,0,2,146,141.865,0,0,0,0,0,0
0,0,0,0,1732.18,0.2,346.44,2078.62,0,0,0,0,1,1,1,True,999,346.44,0.0,0,3,179,8.083333333333334,0,0,0,0,0,0
0,2,0,0,38943.06,0.19,7399.18,46342.24,0,0,0,0,5,0,0,False,200,7399.18,0.0,0,1,13,2995.62,0,0,0,0,0,0
0,2,0,0,9122.49,0.19,1733.27,10855.76,0,0,0,0,5,0,0,False,200,1733.27,0.0,0,3,121,119.25666666666666,0,0,0,0,0,0
0,0,0,0,159919.76,0.09,14392.78,174312.54,0,0,0,0,1,1,1,True,999,14392.78,0.0,0,3,163,1046.5800000000002,0,0,0,0,0,0
0,0,0,0,5076.38,0.07,355.35,5431.73,0,0,0,0,1,1,1,True,999,355.35,0.0,0,5,346,14.388,0,0,0,0,0,0
0,2,0,0,1227.07,0.07,85.89,1312.96,0,0,0,0,5,0,0,False,200,85.89,0.0,0,5,137,7.886,0,0,0,0,0,0
0,2,0,0,4373.64,0.07,306.15,4679.79,0,0,0,0,5,0,0,False,200,306.15,0.0,0,2,66,69.18,0,0,0,0,0,0
0,1,0,0,69608.61,0.06,4176.52,73785.13,0,0,0,0,2,1,1,True,500,4176.52,0.0,0,3,71,7600.723333333332,0,0,0,0,0,0
0,1,0,0,4171.38,0.1,417.14,4588.52,0,0,0,0,2,1,1,True,500,417.14,0.0,0,7,312,84.84,0,0,0,0,1,1
0,4,0,0,200522.64,0.1,20052.26,220574.9,0,0,0,0,8,1,1,True,500,20052.26,0.0,0,11,589,4395.750909090909,0,0,0,0,0,1
0,0,0,0,125209.49,0.19,23789.8,148999.29,0,0,0,0,1,1,1,True,999,23789.8,0.0,0,13,485,1982.3384615384616,0,0,0,0,0,0
0,1,0,0,41694.84,0.0,0.0,41694.84,0,0,0,0,2,1,1,True,500,0.0,0.0,0,8,291,261.7825,0,0,0,0,0,0
0,2,0,0,219315.0,0.255,55925.33,275240.33,0,0,0,0,5,0,0,False,200,55925.32,0.01,0,3,140,1172.7433333333333,0,0,0,0,0,0
0,2,0,0,5843.41,0.07,409.04,6252.45,0,0,0,0,5,0,0,False,200,409.04,0.0,0,8,224,19.71375,0,0,0,0,0,0
0,3,0,2,202139.29,0.09,18192.54,220331.83,0,0,0,0,6,1,0,False,100,18192.54,0.0,0,15,673,243.94733333333335,0,0,0,0,0,0
0,0,0,0,14661.09,0.2,2932.22,17593.31,0,0,0,0,1,1,1,True,999,2932.22,0.0,0,2,77,5901.795,0,0,0,0,0,0
0,1,0,0,66568.95,0.2,13313.79,79882.74,0,0,0,0,2,1,1,True,500,13313.79,0.0,0,8,318,215.7025,0,0,0,0,0,0
0,1,0,0,25809.63,0.22,5678.12,31487.75,0,0,0,0,2,1,1,True,500,5678.12,0.0,0,3,116,6567.956666666666,0,0,0,0,0,0
0,2,0,0,58909.87,0.09,4844.96,63754.83,0,0,0,0,5,0,0,False,200,5301.89,456.93,0,5,193,443.104,0,0,0,0,0,0
0,0,0,0,12754.56,0.13,1658.09,14412.65,0,0,0,0,1,1,1,True,999,1658.09,0.0,0,13,308,825.8353846153846,0,0,0,0,0,0
0,0,0,0,230450.4,0.09,20740.54,251190.94,0,0,0,0,1,1,1,True,999,20740.54,0.0,0,2,68,2991.99,0,0,0,0,0,0
0,2,0,0,2967.72,0.07,207.74,3175.46,0,0,0,0,5,0,0,False,200,207.74,0.0,0,1,4,741.93,0,0,0,0,0,0
0,4,0,0,3516.5,0.07,246.16,3762.66,0,0,0,0,8,1,1,True,500,246.16,0.0,0,1,25,140.66,0,0,0,0,0,0
0,0,0,0,1736.83,0.07,121.58,1858.41,0,0,0,0,1,1,1,True,999,121.58,0.0,0,3,151,340.62,0,0,0,0,0,0
0,2,0,0,17489.78,0.07,1224.28,18714.06,0,0,0,0,5,0,0,False,200,1224.28,0.0,0,15,885,19.784666666666666,0,0,0,0,0,1
0,0,0,0,190910.9,0.2,38182.18,229093.08,0,0,0,0,1,1,1,True,999,38182.18,0.0,0,5,211,929.96,0,0,0,0,0,0
0,4,0,0,12381.56,0.19,2352.5,14734.06,0,0,0,0,8,1,1,True,500,2352.5,0.0,0,2,139,69.305,0,0,0,0,0,0
0,0,0,0,217567.98,0.055,11966.24,229534.22,0,0,0,0,1,1,1,True,999,11966.24,0.0,0,12,631,4967.1658333333335,0,0,0,0,0,0
0,0,0,0,221563.61,0.2,44312.72,265876.33,0,0,0,0,1,1,1,True,999,44312.72,0.0,0,24,1105,1767.3758333333333,0,0,0,0,0,0
0,1,0,0,213085.86,0.21,44748.03,257833.89,0,0,0,0,2,1,1,True,500,44748.03,0.0,0,5,325,629.49,0,0,0,0,0,0
0,5,0,3,31452.76,0.06,1887.17,33339.93,0,0,0,0,7,1,1,True,100,1887.17,0.0,0,3,133,169.87333333333333,0,0,0,0,0,0
0,2,0,0,13919.39,0.19,2644.68,16564.07,0,0,0,0,5,0,0,False,200,2644.68,0.0,0,20,925,12.9255,0,0,0,0,0,0
0,0,0,0,121206.31,0.1,12120.63,133326.94,0,0,0,0,1,1,1,True,999,12120.63,0.0,0,7,357,1086.3814285714286,0,0,0,0,0,0
0,0,0,0,40721.4,0.07,2850.5,43571.9,0,0,0,0,1,1,1,True,999,2850.5,0.0,0,2,164,247.325,0,0,0,0,0,0
0,0,0,0,168481.88,0.2,30431.67,198913.55,0,0,0,0,1,1,1,True,999,33696.38,3264.71,0,2,49,3592.205,0,0,0,0,0,0
0,2,0,0,148341.82,0.07,10383.93,158725.75,0,0,0,0,5,0,0,False,200,10383.93,0.0,0,15,783,190.448,0,0,0,0,0,0
0,1,0,0,6370.3,0.055,350.37,6720.67,0,0,0,0,2,1,1,True,500,350.37,0.0,0,1,1,6370.3,0,0,0,0,0,0
0,3,0,2,785.82,0.0,0.0,785.82,0,0,0,0,6,1,0,False,100,0.0,0.0,0,2,91,6.645,0,0,0,0,0,0
0,2,0,0,122095.11,0.21,25639.97,147735.08,0,0,0,0,5,0,0,False,200,25639.97,0.0,0,10,501,271.988,0,0,0,0,0,0
0,0,0,0,19266.82,0.09,1734.01,21000.83,0,0,0,0,1,1,1,True,999,1734.01,0.0,0,12,458,667.3525000000001,0,0,0,0,0,0
0,1,0,0,5219.52,0.055,287.07,5506.59,0,0,0,0,2,1,1,True,500,287.07,0.0,0,3,152,31.176666666666662,0,0,0,0,0,0
0,2,0,0,38237.81,0.2,7647.56,45885.37,0,0,0,0,5,0,0,False,200,7647.56,0.0,0,30,1627,24.175333333333334,0,0,0,0,0,0
0,1,0,0,25468.11,0.1,2546.81,28014.92,0,0,0,0,2,1,1,True,500,2546.81,0.0,0,3,169,183.50333333333333,0,0,0,0,0,0
0,2,0,0,41013.08,0.2,8202.62,49215.7,0,0,0,0,5,0,0,False,200,8202.62,0.0,0,10,381,132.87,0,0,0,0,0,0
0,0,0,0,44788.62,0.1,4478.86,49267.48,0,0,0,0,1,1,1,True,999,4478.86,0.0,0,5,187,231.454,0,0,0,1,0,1
0,2,0,0,16358.96,0.14,2290.25,18649.21,0,0,0,0,5,0,0,False,200,2290.25,0.0,0,3,182,88.82,0,0,0,0,0,0
0,4,0,0,51899.71,0.0,0.0,51899.71,0,0,0,0,8,1,1,True,500,0.0,0.0,0,5,171,5958.84,0,0,0,0,0,0
0,1,0,0,7714.98,0.09,694.35,8409.33,0,0,0,0,2,1,1,True,500,694.35,0.0,0,3,154,52.51333333333334,0,0,0,0,0,1
0,1,0,0,175117.74,0.25,43779.43,218897.17,0,0,0,0,2,1,1,True,500,43779.44,0.01,0,14,453,5516.092857142858,0,0,0,0,0,0
0,2,0,0,114830.06,0.25,28707.51,143537.57,0,0,0,0,5,0,0,False,200,28707.52,0.01,0,8,376,274.97875,0,0,0,0,0,0
0,2,0,0,31488.0,0.19,5982.72,37470.72,0,0,0,0,5,0,0,False,200,5982.72,0.0,0,3,183,154.75333333333333,0,0,0,0,0,0
0,2,0,0,121894.11,0.19,23159.88,145053.99,0,0,0,0,5,0,0,False,200,23159.88,0.0,0,15,813,148.98533333333336,0,0,0,0,0,0
